ID Empreendimento,Mes,01. Receita Operacional Bruta (R),02. Deducoes da Receita Bruta (R),03. Receita Operacional Liquida (R),04. Custo dos Produtos/Servicos Vendidos (R),05. Lucro Bruto (R),06. Despesas com Vendas (R),07. Despesas Administrativas (R),08. Outras Despesas Operacionais (R),09. EBITDA (R),10. Depreciacao e Amortizacao (R),11. EBIT (R),12. Resultado Financeiro (R),13. EBT (R),14. Imposto de Renda e Contribuicao Social (R),15. Lucro Liquido (R)
3,2023-07-01,198548.53,15074.83,131896.97,129677.29,212324.42,18539.29,15724.72,14913.13,162444.82,9008.72,201394.15,-10118.89,189659.66,12442.33,173877.96
1,2023-01-01,257942.79,10390.09,408880.97,111643.63,63018.23,4132.68,7638.02,5316.4,106401.73,12802.81,134307.42,7494.89,267395.23,13386.57,229984.55
5,2023-01-01,373321.46,18004.87,291573.72,134407.84,71390.13,19722.32,2283.71,11365.91,27607.91,4828.67,172249.53,3080.38,41991.97,37961.71,38872.65
1,2023-04-01,456716.68,11715.87,325707.9,69486.16,222280.08,4721.53,7453.72,11020.83,231518.64,1619.43,200960.08,-2434.06,38604.11,15148.07,204991.59
3,2023-10-01,226218.99,12344.92,398682.43,132531.07,242397.21,2639.24,28009.94,4997.71,178345.01,18774.51,155650.09,-7367.36,208511.98,36837.09,158261.56
2,2023-07-01,186194.25,20652.49,159698.59,90111.74,219998.72,10418.26,14778.41,6099.86,114460.81,3930.58,202626.84,13047.32,40668.13,22880.56,28293.18
4,2023-02-01,337478.39,16039.33,129593.92,37098.75,237785.85,16305.88,5663.68,12704.39,133786.37,10761.62,257333.11,11747.19,196659.27,40383.91,217292.48
3,2023-11-01,126878.84,24063.5,418617.71,53300.31,130282.96,7733.13,14672.04,3805.33,37298.56,2618.72,129800.88,14592.15,22218.22,79536.08,154780.21
1,2023-02-01,385816.68,12186.02,119709.64,56117.9,20437.77,7304.98,24196.61,1370.56,50221.82,17260.04,133551.16,12192.91,87456.64,70542.9,87608.52
4,2023-01-01,381255.42,21556.81,110272.34,122158.92,181314.62,4745.12,16022.28,2635.33,134435.74,15658.15,227560.74,17733.29,179366.21,47522.14,35940.09
1,2023-10-01,241986.41,19766.75,185830.07,54375.05,201327.91,19735.5,28231.08,10419.14,58116.42,4674.78,98447.61,-15564.68,197229.9,79207.43,67177.8
1,2023-02-01,457071.06,22803.78,201739.54,97430.07,229734.63,7495.44,27154.13,3942.86,69141.41,16461.77,31583.39,539.69,235148.97,22391.52,154404.98
2,2023-07-01,300872.46,24135.83,171454.14,108305.04,90550.48,13662.94,15250.98,8723.19,120085.23,7484.54,117098.24,-7473.74,242674.11,30123.31,152235.98
4,2023-09-01,358305.98,5153.53,371649.31,122862.88,71920.69,3515.24,4322.82,6206.44,164339.28,16944.43,153876.43,-4527.17,19534.95,17150.66,260644.9
4,2023-06-01,183831.39,6765.95,464341.65,124065.63,273243.15,9545.38,21724.52,13089.1,173897.33,5763.06,88092.75,16863.32,13817.15,11780.54,59972.7
2,2023-10-01,266936.13,18486.78,154836.54,116112.46,276595.6,16120.67,11978.61,7568.11,154515.5,9960.09,198714.17,11494.48,8651.09,73119.64,53694.19
3,2023-02-01,444967.02,12804.0,387740.88,55582.06,321221.22,19436.49,24000.39,2524.34,35791.25,5968.95,160522.41,-18706.74,211995.35,14867.85,236593.22
1,2023-12-01,185175.82,21382.5,92696.88,95216.32,123627.01,4369.38,10648.31,12576.1,37754.2,13728.42,93930.42,-2001.53,282190.79,72159.42,99152.78
5,2023-10-01,256229.75,5239.6,122561.06,64820.35,38000.51,2798.35,11257.43,1698.65,73618.95,2033.79,57976.06,-10202.69,223465.88,39829.94,107028.85
1,2023-10-01,227230.62,21139.55,281046.97,123011.71,165144.56,19762.57,17184.98,12509.54,264663.72,12001.91,215129.0,3295.82,36957.77,51822.94,49061.29
1,2023-09-01,160444.07,7704.84,474843.55,119771.14,166322.52,11529.47,2697.14,1101.69,46791.66,15011.28,10293.02,-7214.32,213345.68,24772.28,73194.42
3,2023-07-01,215887.17,10804.98,454746.26,57557.71,31141.71,7563.0,6750.39,552.71,220810.85,4712.5,112562.92,-664.27,210377.56,16820.53,243165.68
1,2023-11-01,193108.91,24381.56,119777.18,106961.13,195393.74,19245.29,25839.6,11455.26,248525.1,5502.17,97865.73,-5065.62,237480.76,11094.82,12474.14
2,2023-01-01,469437.45,6031.96,170874.77,37011.35,99549.81,8413.59,28784.03,8621.24,44914.59,14787.71,44153.92,-18551.7,58433.43,20848.67,164215.12
2,2023-12-01,396431.52,11980.81,453316.74,122225.81,56333.25,5408.07,7378.42,3617.74,185059.38,8898.13,279348.43,-8212.22,217048.66,78752.9,222714.74
4,2023-09-01,226440.63,6690.58,135289.56,123624.25,204491.83,16266.57,23629.07,14506.24,234189.57,12835.02,102024.91,7289.4,148280.14,80032.47,253762.4
5,2023-02-01,405335.62,22072.09,372115.59,71641.43,106115.5,6965.33,5132.15,9736.68,243909.06,9106.7,248166.0,13272.17,117589.84,17589.25,180753.73
1,2023-04-01,108855.98,19060.32,75443.21,126750.79,191279.96,7117.58,15235.34,3959.22,23264.83,8957.14,138784.25,12016.98,58938.93,53288.09,28284.01
1,2023-09-01,310609.88,21006.75,327684.84,132995.71,24639.06,9454.8,16237.11,6531.84,167531.54,6710.34,172946.55,-9979.98,260898.97,38310.08,150489.86
3,2023-04-01,200133.83,15545.59,272840.17,52806.94,131696.86,14166.22,17784.37,13741.09,68115.23,12116.01,176299.78,12528.1,175740.0,51586.18,168760.76
2,2023-03-01,145728.83,12154.4,263410.11,72107.41,283954.05,16993.51,12120.29,3449.3,268451.98,12387.28,166601.71,13050.68,261245.18,59312.41,98766.9
5,2023-01-01,453503.41,5045.47,406676.7,61329.68,218285.73,5297.27,25971.31,13939.47,147479.97,15291.49,272989.42,1010.1,104589.53,3971.85,221491.23
4,2023-07-01,179736.21,10558.55,107293.74,74923.0,284590.6,7887.26,10496.8,3643.36,133483.92,10531.56,173070.51,-6969.47,91438.55,9246.05,145957.48
2,2023-06-01,428956.44,15291.07,225932.86,83628.5,245844.72,10427.2,15586.4,841.1,73939.51,11676.42,287709.3,12735.14,96923.63,47222.09,9388.86
4,2023-10-01,265289.07,18287.24,253415.42,91196.25,239513.21,1486.6,7427.4,4392.34,70922.09,17103.65,107432.69,-15818.82,122242.48,22631.83,261271.62
3,2023-04-01,105716.31,9578.75,124570.62,34212.44,285357.06,14245.01,18039.81,1291.99,297505.15,1766.99,183614.36,18243.05,112474.8,63602.83,185651.84
3,2023-06-01,393013.13,7778.02,109266.62,36619.96,25960.65,11753.39,7520.8,3877.73,34275.0,10870.3,274648.51,-6603.24,100124.31,10023.4,265302.54
1,2023-06-01,338543.9,9032.3,146845.72,108628.16,148099.48,3537.65,8762.13,4443.79,26988.95,3398.79,198440.88,-14738.73,23110.92,63555.44,171311.21
5,2023-04-01,237668.75,12081.52,171419.09,83128.97,312926.29,3476.23,14246.13,6541.88,90784.56,14024.52,80505.79,9740.65,164297.72,28456.18,188724.12
4,2023-06-01,212618.37,7967.57,461424.23,40768.51,74034.33,18008.46,9777.28,4599.1,119459.04,17992.49,244451.11,-2334.57,251092.81,20592.92,40020.79
2,2023-10-01,129476.5,8136.35,265245.48,76347.59,219386.84,13982.92,3123.63,10820.21,125644.32,9068.45,156969.24,985.51,33566.0,62750.36,2080.39
3,2023-11-01,476570.24,5875.03,279115.61,87059.39,261008.93,8373.15,24300.09,14577.08,69649.63,13080.39,213682.32,-18391.43,122567.38,27374.57,33144.09
1,2023-08-01,297593.95,22134.5,357799.28,106270.81,304749.38,7423.55,24963.93,1188.91,282644.18,8019.37,17338.48,-7416.36,177102.76,59856.38,58001.04
1,2023-03-01,134209.81,9395.17,348706.72,44199.61,285898.23,7020.21,27219.99,7939.05,272104.8,15361.98,121710.33,-11143.95,133991.23,47961.85,154886.78
4,2023-04-01,447471.89,21438.05,276110.96,149376.52,226357.28,13438.53,29436.83,4294.31,156719.67,12197.26,189162.08,-3422.13,156476.42,58871.45,68950.42
3,2023-10-01,211533.27,13766.19,210935.36,86964.66,236903.91,4396.22,5170.8,7209.71,229782.46,12534.71,199395.63,-16920.26,61405.67,8936.96,133531.58
5,2023-12-01,181441.09,17648.76,207420.68,111694.87,124626.07,19761.26,9686.14,10716.6,79058.98,4294.51,160521.21,-10429.83,268797.41,50997.55,231034.07
3,2023-01-01,212374.98,6514.04,98084.29,138986.18,88300.35,14054.05,19657.31,13213.61,258622.0,1129.91,21359.28,-12911.29,93026.57,71113.92,160615.76
4,2023-04-01,325828.58,16671.61,434852.06,33818.8,312379.96,3415.28,26538.33,13356.88,132400.25,12889.78,234137.65,-8243.02,88858.67,41364.05,156936.1
4,2023-11-01,129622.59,10799.91,382757.81,102163.08,317547.62,3622.57,6544.74,2865.66,53057.34,3132.8,186660.52,-758.31,133305.07,36317.65,265682.39
3,2023-10-01,292702.76,6904.2,324337.3,94842.69,149503.81,13317.57,15539.29,8658.24,241033.46,3536.23,36850.44,18367.49,27559.25,2694.48,89074.64
4,2023-10-01,458297.38,23164.65,233432.7,36888.82,145301.48,8280.31,29406.03,4602.03,152011.13,4109.8,252092.59,-300.67,279521.9,81985.27,217812.47
3,2023-12-01,175268.64,17072.56,307986.29,113163.33,157773.94,13539.2,11268.77,7718.42,188009.37,8599.0,184633.94,18130.33,140761.4,84053.38,243850.34
2,2023-09-01,232475.51,9834.15,269035.92,56493.89,160731.24,14727.82,15750.88,13839.88,276240.24,5649.74,247250.95,-3384.2,128748.46,63574.72,239068.23
3,2023-08-01,258448.79,13392.96,184573.99,114225.79,276860.79,11220.48,21426.46,1379.65,178114.4,19117.16,243502.2,-17434.78,274645.36,11824.91,121835.63
3,2023-11-01,334488.28,12138.0,194429.1,73515.5,151361.82,5874.52,13808.34,9115.26,90862.01,13860.12,203783.51,-11589.63,130312.71,54780.61,157355.63
4,2023-04-01,467701.7,19011.59,424791.88,122415.14,289117.16,11472.06,22091.11,5715.93,112731.03,4689.94,90221.39,-4490.71,237679.2,28099.42,119741.24
4,2023-12-01,257815.68,17148.66,328963.23,143011.37,232031.34,9015.44,6134.32,13087.52,259084.07,16273.77,226215.68,19091.9,29321.01,46270.13,20907.31
1,2023-07-01,127661.14,5395.64,75568.99,133261.51,314444.36,17916.4,8456.72,3665.54,246686.57,6325.6,102015.11,12390.93,52573.31,5556.44,257489.3
1,2023-10-01,239180.34,8956.54,205748.71,87908.83,225740.91,15064.02,12832.96,5328.31,225791.66,16196.46,105554.94,-17196.99,149269.4,64821.04,203285.88
2,2023-03-01,176034.17,14562.56,210978.19,57032.75,145713.79,12760.7,29549.36,794.52,51749.81,9911.68,196773.04,-13055.05,274626.23,50745.22,226091.64
1,2023-09-01,360709.79,13909.72,357534.22,149090.82,299983.76,1754.74,11765.69,6734.25,70385.58,10119.47,263555.81,3423.26,205874.28,20714.31,64952.87
3,2023-10-01,111704.84,15333.5,355181.34,109139.84,90087.3,19813.22,27635.16,9681.8,215351.93,8266.35,134969.32,18508.4,53348.26,54916.77,162569.86
4,2023-04-01,216771.99,19296.22,260661.94,77514.32,314311.44,11759.16,26496.48,3344.33,94248.28,5690.49,167298.87,-3609.58,271183.43,40347.95,41300.06
1,2023-02-01,318069.4,18640.18,455391.77,87782.85,33245.84,5920.57,23162.54,9717.3,217733.2,14053.5,73109.0,13275.06,141264.61,43977.14,214067.26
1,2023-10-01,210933.68,12456.27,423891.67,45366.63,215486.88,12238.99,12369.67,11298.36,212634.17,10564.15,197633.43,-6940.79,180991.45,7651.56,59784.5
2,2023-05-01,320398.11,22551.63,421484.29,90635.04,25566.14,16540.02,11252.38,3290.09,182759.74,1168.6,96240.22,-12213.48,280979.91,2838.49,151842.52
2,2023-02-01,145884.93,6258.65,214306.2,50779.74,82212.0,11232.58,19911.41,11451.43,296672.74,7109.92,258435.96,-7240.02,197026.9,29145.69,108599.54
3,2023-10-01,477122.2,16690.2,247399.92,73889.46,161512.45,15760.89,8511.82,14025.14,264211.2,15558.78,10530.8,4817.65,148632.3,4926.54,252862.57
4,2023-06-01,216362.72,23993.71,242584.77,89012.03,68273.28,8847.72,12094.48,3725.95,49382.86,6613.57,143957.44,3650.65,241751.31,29555.19,128430.18
2,2023-11-01,469200.34,15981.63,251106.75,143735.85,321591.27,12209.29,24823.77,2457.48,223994.37,14018.9,242825.99,-2123.12,270933.13,32696.28,85631.66
1,2023-10-01,230334.18,14102.13,430684.32,104963.17,255768.81,9022.75,7900.02,5334.4,256850.64,4856.01,92279.69,7533.59,279033.38,23026.81,5249.91
4,2023-01-01,412736.08,7678.35,174648.28,74626.82,279510.64,11028.13,25187.4,3265.38,263498.52,15377.22,145811.39,-10489.63,280338.07,64425.81,175615.75
4,2023-06-01,198474.94,21203.78,395878.03,43570.72,318616.49,4182.69,17456.32,11741.07,161571.98,9126.65,39609.27,-16769.24,127351.9,36505.59,141333.49
1,2023-04-01,367907.56,12475.9,280615.99,119662.63,225804.45,12374.2,16323.85,2425.98,259422.87,1151.4,42467.39,4602.23,216027.93,8669.93,188363.81
2,2023-03-01,229486.49,19024.92,174633.67,86022.35,101312.45,19600.07,19181.36,826.74,258492.55,13343.13,188438.79,-14416.75,206685.59,37163.01,162493.61
1,2023-02-01,303663.65,8950.94,285917.51,38178.62,250870.86,15531.51,19679.66,5601.24,172871.62,11949.2,236274.33,475.97,13548.56,6077.22,212543.68
4,2023-07-01,369525.66,5837.26,153176.65,108824.95,198214.9,7080.92,17633.36,11878.56,169238.56,11830.39,26936.5,-6391.92,160803.5,38615.93,31593.58
5,2023-09-01,335553.0,11109.35,118271.72,72012.65,101587.21,17413.35,21640.02,9943.82,190350.96,19085.95,69692.82,-18702.97,179025.52,65114.37,8719.33
5,2023-12-01,330512.24,10628.28,410270.97,78466.95,132021.76,18018.78,12024.44,8192.76,59816.78,8103.96,130589.25,-1510.93,40814.32,67656.69,85647.01
3,2023-03-01,126272.33,22469.51,354728.81,130662.46,205399.72,4359.32,24700.31,7140.24,225587.37,18109.93,278340.65,15065.74,266496.93,37837.98,239325.12
1,2023-06-01,199630.73,22293.48,156991.6,46476.99,140613.61,2009.54,8193.74,9917.33,268763.21,1043.29,36839.36,15274.92,10788.48,77113.18,267179.47
1,2023-09-01,328735.72,15677.88,451917.89,70844.98,91715.25,11877.04,22001.53,7636.64,174596.91,19291.25,223803.69,9068.92,34458.89,7326.79,66346.39
3,2023-02-01,107326.88,5379.98,84759.35,73640.18,151126.57,10041.77,12791.67,11735.47,225000.86,11484.5,181223.7,-832.84,117231.96,79171.05,97796.43
3,2023-07-01,200257.7,9566.49,208312.07,30399.52,91248.27,14579.04,21456.12,13063.42,163856.74,10682.78,127696.01,-6164.5,283052.09,78163.39,270865.95
3,2023-05-01,191674.1,17780.25,83661.22,131439.47,286908.73,6568.12,2907.85,3017.53,175148.97,17935.65,92090.0,-18773.29,13205.66,78744.47,87523.98
4,2023-05-01,199942.44,7028.17,131919.04,130237.51,231692.47,8224.03,12928.21,3863.41,179465.95,13087.17,114956.78,8868.39,67704.47,40985.2,174662.76
1,2023-11-01,314243.8,19012.45,147031.75,109420.36,134843.94,6013.19,28967.41,7948.05,87854.9,10909.37,128407.35,16443.36,102702.84,7710.19,66456.1
4,2023-07-01,332784.14,5239.25,399133.95,137872.91,308359.5,6550.61,18040.28,13053.88,233115.99,8302.16,255120.06,3386.99,254169.1,46021.89,240950.78
3,2023-09-01,463599.2,18650.74,472215.87,62746.39,138629.28,1176.46,15980.8,13816.94,133802.73,13524.5,286072.12,19936.91,238368.93,42640.79,201459.16
1,2023-04-01,254412.42,21890.78,421928.11,56475.63,195213.1,10704.35,8928.36,2324.44,32082.57,2009.53,277867.08,6055.53,25960.94,19901.58,46965.93
4,2023-09-01,470631.57,14384.35,329053.2,38222.5,176121.0,9989.94,15761.74,4895.47,153143.57,5708.65,50959.54,-13574.01,178547.99,65581.52,153998.44
4,2023-11-01,360781.74,21581.62,364169.37,101041.54,57184.54,7761.62,25055.43,11659.4,50428.28,2916.04,18123.05,176.72,263076.73,2856.0,127543.18
3,2023-10-01,465064.16,20630.55,284128.4,89562.65,149256.56,11263.62,11476.17,14038.21,242778.43,10605.92,69580.82,2572.23,78231.19,73196.18,215667.7
1,2023-09-01,433388.84,18428.38,244017.44,127247.56,43651.41,8443.45,17816.71,1677.22,63868.5,2832.1,95014.01,11066.75,141463.92,54340.74,203740.12
3,2023-04-01,375032.98,13902.99,351867.57,87754.44,72018.15,9218.66,20859.56,7307.94,272354.58,16415.65,138653.87,6614.86,141581.0,75978.81,193748.55
1,2023-03-01,242442.36,10438.08,464246.67,54388.35,260196.12,1037.7,13224.47,7687.49,268164.2,6535.06,153487.43,-17941.52,260122.29,32795.26,197643.74
5,2023-02-01,196444.18,22217.28,86557.62,127151.63,112311.89,2259.83,9925.1,624.52,268185.57,12826.5,113802.87,-11595.69,81160.99,14952.81,250085.51
2,2023-09-01,188956.57,17971.81,200633.98,84654.55,47131.55,3863.35,6356.02,12887.83,105325.31,7341.93,268712.22,-17687.22,105152.29,27348.54,216084.19
2,2023-12-01,480869.53,20960.34,207023.92,144699.63,239282.39,4496.39,4833.36,2057.2,105332.53,14288.99,212977.14,-2121.57,258928.08,80102.1,156222.75
2,2023-02-01,483429.54,16039.34,240700.34,94136.57,264730.94,9591.66,8750.78,12643.64,118230.37,7720.09,204412.03,-3620.16,180713.07,29561.83,247641.32
3,2023-06-01,389932.55,8437.33,325756.86,44008.67,196313.61,17623.31,2547.13,804.08,266020.31,8207.06,171610.29,-748.96,269251.11,2567.65,98593.77
5,2023-05-01,453518.39,24588.76,280501.26,132122.93,299261.55,8714.64,23284.66,14753.95,123704.33,10121.36,166270.28,19982.11,265052.36,59408.0,244782.97
1,2023-05-01,467598.47,8654.78,82491.62,135409.25,279080.01,12916.66,5129.53,8111.45,176340.1,7147.95,130817.59,-19027.49,183556.27,67057.4,171007.31
4,2023-04-01,304622.48,23224.83,239643.83,83451.79,188577.43,1490.26,27171.49,4832.93,291766.75,4239.85,133018.82,18583.24,80959.8,52938.96,228922.26
1,2023-06-01,351623.88,9162.77,322779.48,33119.16,244788.17,17242.06,16299.82,9291.13,213989.7,9302.01,273005.55,16201.4,116544.33,64175.37,197301.46
4,2023-05-01,267501.8,12474.99,276929.89,33566.82,120418.76,3149.56,14794.82,4614.97,242032.83,13607.75,174631.32,-7401.67,147123.89,48038.83,80101.59
1,2023-11-01,267396.31,13801.67,423824.75,72137.91,214066.91,6401.49,3813.89,2062.06,145843.41,7196.87,126168.29,16327.19,36990.85,29509.77,278388.12
5,2023-04-01,115371.57,23427.52,234438.27,115947.87,317963.1,16517.98,5733.26,4155.94,230866.83,16383.0,147116.76,-2456.6,73881.51,51096.05,79235.9
4,2023-09-01,273528.58,22763.97,80023.47,69726.22,263961.08,6032.67,25989.22,12691.64,242618.26,16594.24,270248.32,11462.13,127547.31,60865.3,152491.53
3,2023-06-01,369395.92,21464.42,188959.41,30927.59,134233.69,5902.0,20837.6,4082.0,209692.49,4964.06,106747.67,-19892.48,230607.89,59510.68,78370.34
1,2023-11-01,268792.87,12533.5,129269.05,131828.52,304371.61,12456.74,4647.06,6457.51,299801.81,6128.63,289310.54,16139.37,104136.66,65513.23,129272.19
1,2023-10-01,448963.87,5089.86,175092.13,146247.89,271666.65,18161.66,21072.74,8467.37,37482.6,1044.02,118556.28,4987.39,62942.36,74245.37,172022.83
4,2023-10-01,233025.18,18631.67,219835.21,71564.33,31352.5,5059.34,5666.74,13114.86,252179.2,7701.58,231814.34,-14272.36,243839.7,3261.36,61175.38
3,2023-10-01,153072.82,13219.08,345662.26,38768.97,247531.52,12795.55,22513.18,657.1,76819.46,18343.16,29049.7,16614.17,247474.06,63064.3,148040.02
3,2023-03-01,424623.48,20141.16,204668.0,64969.41,317801.78,12403.57,28447.84,13290.35,193756.7,15864.39,124524.11,-18316.53,57620.41,57842.01,232288.76
5,2023-10-01,369579.17,20897.04,428643.67,125880.69,116900.5,13530.94,23233.76,11246.38,247888.18,19248.79,51064.57,-19000.19,119796.5,83013.84,247190.0
3,2023-06-01,196727.79,13794.47,194827.16,95071.03,103977.6,18988.61,25066.71,6108.17,200127.89,5070.42,91709.12,17430.28,51819.52,13018.11,80960.92
3,2023-01-01,314580.5,19962.05,129773.36,76078.28,215220.44,4151.75,19377.25,14884.74,92979.38,11873.75,123432.89,2074.2,250064.22,47656.99,43883.69
3,2023-05-01,260740.94,21798.75,142546.17,70107.23,53587.21,13432.79,2103.98,1352.99,102427.61,7929.65,166734.66,-16001.45,47773.57,33180.07,90988.35
2,2023-10-01,475543.91,23569.52,448831.95,43847.39,225867.65,4465.22,23985.5,11197.59,186037.35,12701.69,49017.19,-15602.37,250220.42,26290.88,57059.32
5,2023-06-01,342932.84,16649.11,256925.79,70741.65,89106.76,6971.72,13314.9,10937.84,273044.04,15137.62,134176.73,9567.3,49130.98,50439.67,203944.22
1,2023-11-01,163355.7,20569.58,236250.43,86413.01,157716.98,8409.27,26445.3,14229.37,202243.07,2803.91,270782.89,3460.95,25909.03,53159.14,268911.85
4,2023-08-01,300859.38,14891.3,102560.35,110776.93,292050.91,16872.43,18038.35,12454.2,135940.83,2668.52,152119.49,1821.77,21848.7,60993.66,89291.59
1,2023-11-01,445022.73,5833.26,368328.43,61449.4,263020.11,2020.49,7363.81,8846.01,261474.71,3067.26,28968.79,6713.47,205696.98,80009.75,88163.78
5,2023-09-01,368598.67,8104.43,352861.01,137685.47,52937.57,14939.4,3536.33,3870.35,100120.7,6335.34,65003.79,7857.09,239169.62,43180.28,197892.19
4,2023-11-01,436980.83,7564.49,225296.22,88175.97,252222.25,18339.25,17542.53,7892.21,165114.12,15150.11,234409.94,-8555.96,127846.42,71110.96,191651.01
5,2023-03-01,200159.73,8435.31,351705.42,78619.35,145571.8,2505.59,17872.09,1989.26,103200.66,13133.16,95588.93,19860.46,242217.6,71276.09,122160.42
3,2023-02-01,455340.55,5204.25,221980.7,101274.45,323304.72,16023.87,26081.9,7584.35,238728.89,6705.88,247735.74,-17445.63,54993.62,11773.68,87976.73
4,2023-04-01,402244.53,22174.14,104263.21,50114.85,111419.52,3045.2,3085.06,3312.24,72172.79,17264.96,94260.09,11276.55,97238.47,42860.02,134560.59
3,2023-08-01,391565.5,16202.99,370239.75,42790.25,163532.74,19294.22,24995.23,14051.45,201914.71,14843.84,166536.73,-9538.0,231846.42,50974.22,196758.05
1,2023-11-01,238616.43,12663.0,461080.52,71584.84,124059.23,16491.93,13357.74,6395.9,203025.28,19483.88,174099.53,15482.66,43710.06,15087.88,116065.96
1,2023-08-01,455063.23,13195.58,334316.21,34792.01,198788.77,14204.7,16793.46,2667.5,280370.18,14027.07,193021.2,-15084.22,134228.73,53315.75,243280.15
4,2023-03-01,355191.75,14267.02,185584.49,75309.98,101092.1,11451.13,16934.94,844.27,140740.8,14626.77,217799.23,19595.62,42079.49,55587.16,187679.99
4,2023-04-01,440735.79,6477.67,182968.11,110578.23,298357.28,18495.53,12705.13,5291.57,156454.16,16644.12,288847.0,-1122.69,72177.74,15523.85,183356.18
5,2023-03-01,244388.58,10493.31,446591.04,127454.68,208181.68,3262.35,7208.05,1338.41,185634.69,18583.74,11910.98,-4769.09,180472.78,78681.57,196081.49
5,2023-10-01,158260.84,22032.53,196316.12,99571.57,307526.5,3313.9,4207.05,7160.03,51170.17,6269.65,227106.69,-15539.25,203745.72,76160.04,257244.65
